,date,se,browser,hits,hits_fixed,hits_week_trend,hits_week_seasonal,hits_year_trend,hits_year_seasonal
6249,2015-02-07,yandex,msie,5443154.0,9461628.0,,,,
6250,2015-02-08,search,msie,8394372.0,13374978.0,,,,
6251,2015-02-08,yandex,msie,5754525.0,9676143.0,,,,
6252,2015-02-09,search,msie,12106481.0,13240126.0,,,,
6253,2015-02-09,yandex,msie,8488104.0,9541512.0,,,,
6254,2015-02-10,search,msie,11759966.0,12833409.0,,,,
6255,2015-02-10,yandex,msie,8217869.0,9305109.0,,,,
6256,2015-02-11,search,msie,11542442.0,12205985.0,,,,
6257,2015-02-11,yandex,msie,8042532.0,8655949.0,,,,
6258,2015-02-12,search,msie,11713016.0,8231824.0,,,,
6259,2015-02-12,yandex,msie,8202842.0,5691322.0,,,,
6260,2015-02-13,search,msie,10812162.0,8777617.0,,,,
6261,2015-02-13,yandex,msie,7510055.0,6129710.0,,,,
6262,2015-02-14,search,msie,7175935.0,12804430.0,,,,
6263,2015-02-14,yandex,msie,4890860.0,9022164.0,,,,
6264,2015-02-15,search,msie,7690728.0,12479017.0,,,,
6265,2015-02-15,yandex,msie,5279973.0,8730877.0,,,,
6266,2015-02-16,search,msie,11921160.0,12433056.0,,,,
6267,2015-02-16,yandex,msie,8316832.0,8712904.0,,,,
6268,2015-02-17,search,msie,11703202.0,12233282.0,,,,
6269,2015-02-17,yandex,msie,8108494.0,8555114.0,,,,
6270,2015-02-18,search,msie,11694232.0,11615846.0,,,,
6271,2015-02-18,yandex,msie,8175569.0,8095809.0,,,,
6272,2015-02-19,search,msie,11371395.0,7965911.0,,,,
6273,2015-02-19,yandex,msie,7881455.0,5443154.0,,,,
6274,2015-02-20,search,msie,10276443.0,8394372.0,,,,
6275,2015-02-20,yandex,msie,7044349.0,5754525.0,,,,
6276,2015-02-21,search,msie,6919436.0,12106481.0,,,,
6277,2015-02-21,yandex,msie,4664835.0,8488104.0,,,,
6278,2015-02-22,search,msie,7181332.0,11759966.0,,,,
6279,2015-02-22,yandex,msie,4850799.0,8217869.0,,,,
6280,2015-02-23,search,msie,8062998.0,11542442.0,,,,
6281,2015-02-23,yandex,msie,5398082.0,8042532.0,,,,
6282,2015-02-24,search,msie,11670583.0,11713016.0,,,,
6283,2015-02-24,yandex,msie,8122232.0,8202842.0,,,,
6284,2015-02-25,search,msie,11181527.0,10812162.0,,,,
6285,2015-02-25,yandex,msie,7792699.0,7510055.0,,,,
6286,2015-02-26,search,msie,11038492.0,7175935.0,,,,
6287,2015-02-26,yandex,msie,7643890.0,4890860.0,,,,
6288,2015-02-27,search,msie,10265983.0,7690728.0,,,,
6289,2015-02-27,yandex,msie,7074495.0,5279973.0,,,,
6290,2015-02-28,search,msie,7392856.0,11921160.0,,,,
6291,2015-02-28,yandex,msie,5059984.0,8316832.0,,,,
6292,2015-03-01,search,msie,7555153.0,11703202.0,,,,
6293,2015-03-01,yandex,msie,5171095.0,8108494.0,,,,
6294,2015-03-02,search,msie,11291855.0,11694232.0,,,,
6295,2015-03-02,yandex,msie,7882971.0,8175569.0,,,,
6296,2015-03-03,search,msie,11197279.0,11371395.0,,,,
6297,2015-03-03,yandex,msie,7800296.0,7881455.0,,,,
6298,2015-03-04,search,msie,10900103.0,10276443.0,,,,
6299,2015-03-04,yandex,msie,7574516.0,7044349.0,,,,
6300,2015-03-05,search,msie,10513552.0,6919436.0,,,,
6301,2015-03-05,yandex,msie,7279068.0,4664835.0,,,,
6302,2015-03-06,search,msie,9229844.0,7181332.0,,,,
6303,2015-03-06,yandex,msie,6381751.0,4850799.0,,,,
6304,2015-03-07,search,msie,6442668.0,8062998.0,,,,
6305,2015-03-07,yandex,msie,4351056.0,5398082.0,,,,
6306,2015-03-08,search,msie,6478830.0,11670583.0,,,,
6307,2015-03-08,yandex,msie,4399477.0,8122232.0,,,,
6308,2015-03-09,search,msie,7344753.0,11181527.0,,,,
6309,2015-03-09,yandex,msie,5000621.0,7792699.0,,,,
6310,2015-03-10,search,msie,11071772.0,11038492.0,,,,
6311,2015-03-10,yandex,msie,7726124.0,7643890.0,,,,
6312,2015-03-11,search,msie,10742583.0,10265983.0,,,,
6313,2015-03-11,yandex,msie,7445136.0,7074495.0,,,,
6314,2015-03-12,search,msie,10856068.0,7392856.0,,,,
6315,2015-03-12,yandex,msie,7545133.0,5059984.0,,,,
6316,2015-03-13,search,msie,10286966.0,7555153.0,,,,
6317,2015-03-13,yandex,msie,7129048.0,5171095.0,,,,
6318,2015-03-14,search,msie,6702943.0,11291855.0,,,,
6319,2015-03-14,yandex,msie,4527780.0,7882971.0,,,,
6320,2015-03-15,search,msie,7195326.0,11197279.0,,,,
6321,2015-03-15,yandex,msie,4904604.0,7800296.0,,,,
6322,2015-03-16,search,msie,11271662.0,10900103.0,,,,
6323,2015-03-16,yandex,msie,7916138.0,7574516.0,,,,
6324,2015-03-17,search,msie,11087537.0,10513552.0,,,,
6325,2015-03-17,yandex,msie,7767898.0,7279068.0,,,,
6326,2015-03-18,search,msie,10841090.0,9229844.0,,,,
6327,2015-03-18,yandex,msie,7554577.0,6381751.0,,,,
6328,2015-03-19,search,msie,10691463.0,6442668.0,,,,
6329,2015-03-19,yandex,msie,7433352.0,4351056.0,,,,
6330,2015-03-20,search,msie,9994657.0,6478830.0,,,,
6331,2015-03-20,yandex,msie,6951390.0,4399477.0,,,,
6332,2015-03-21,search,msie,6598688.0,7344753.0,,,,
6333,2015-03-21,yandex,msie,4464754.0,5000621.0,,,,
6334,2015-03-22,search,msie,7009409.0,11071772.0,,,,
6335,2015-03-22,yandex,msie,4752471.0,7726124.0,,,,
6336,2015-03-23,search,msie,11003615.0,10742583.0,,,,
6337,2015-03-23,yandex,msie,7654537.0,7445136.0,,,,
6338,2015-03-24,search,msie,10769901.0,10856068.0,,,,
6339,2015-03-24,yandex,msie,7511998.0,7545133.0,,,,
6340,2015-03-25,search,msie,10486766.0,10286966.0,,,,
6341,2015-03-25,yandex,msie,7310995.0,7129048.0,,,,
6342,2015-03-26,search,msie,10540067.0,6702943.0,,,,
6343,2015-03-26,yandex,msie,7357470.0,4527780.0,,,,
6344,2015-03-27,search,msie,10166642.0,7195326.0,,,,
6345,2015-03-27,yandex,msie,7090693.0,4904604.0,,,,
6346,2015-03-28,search,msie,6201274.0,11271662.0,,,,
6347,2015-03-28,yandex,msie,4211935.0,7916138.0,,,,
6348,2015-03-29,search,msie,5813586.0,11087537.0,,,,
6349,2015-03-29,yandex,msie,3921692.0,7767898.0,,,,
6350,2015-03-30,search,msie,9656618.0,10841090.0,,,,
6351,2015-03-30,yandex,msie,6723283.0,7554577.0,,,,
6352,2015-03-31,search,msie,8557539.0,10691463.0,,,,
6353,2015-03-31,yandex,msie,6429611.0,7433352.0,,,,
6354,2015-04-01,search,msie,9058833.0,9994657.0,,,,
6355,2015-04-01,yandex,msie,6282016.0,6951390.0,,,,
6356,2015-04-02,search,msie,8924058.0,6598688.0,,,,
6357,2015-04-02,yandex,msie,6175290.0,4464754.0,,,,
6358,2015-04-03,search,msie,9669514.0,7009409.0,,,,
6359,2015-04-03,yandex,msie,6639856.0,4752471.0,,,,
6360,2015-04-04,search,msie,6429607.0,11003615.0,,,,
6361,2015-04-04,yandex,msie,4270336.0,7654537.0,,,,
6362,2015-04-05,search,msie,6939814.0,10769901.0,,,,
6363,2015-04-05,yandex,msie,4686833.0,7511998.0,,,,
6364,2015-04-06,search,msie,10383489.0,10486766.0,,,,
6365,2015-04-06,yandex,msie,7097336.0,7310995.0,,,,
6366,2015-04-07,search,msie,10433837.0,10540067.0,,,,
6367,2015-04-07,yandex,msie,7058898.0,7357470.0,,,,
6368,2015-04-08,search,msie,9984564.0,10166642.0,,,,
6369,2015-04-08,yandex,msie,6703937.0,7090693.0,,,,
6370,2015-04-09,search,msie,9710322.0,6201274.0,,,,
6371,2015-04-09,yandex,msie,6512971.0,4211935.0,,,,
6372,2015-04-10,search,msie,9141571.0,5813586.0,,,,
6373,2015-04-10,yandex,msie,6091953.0,3921692.0,,,,
6374,2015-04-11,search,msie,5696912.0,9656618.0,,,,
6375,2015-04-11,yandex,msie,3684893.0,6723283.0,,,,
6376,2015-04-12,search,msie,5894122.0,8557539.0,,,,
6377,2015-04-12,yandex,msie,3868209.0,6429611.0,,,,
6378,2015-04-13,search,msie,9861807.0,9058833.0,,,,
6379,2015-04-13,yandex,msie,6682586.0,6282016.0,,,,
6380,2015-04-14,search,msie,9984655.0,8924058.0,,,,
6381,2015-04-14,yandex,msie,6650703.0,6175290.0,,,,
6382,2015-04-15,search,msie,9679100.0,9669514.0,,,,
6383,2015-04-15,yandex,msie,6415348.0,6639856.0,,,,
6384,2015-04-16,search,msie,9960022.0,6429607.0,,,,
6385,2015-04-16,yandex,msie,6595361.0,4270336.0,,,,
6386,2015-04-17,search,msie,9306830.0,6939814.0,,,,
6387,2015-04-17,yandex,msie,6119336.0,4686833.0,,,,
6388,2015-04-18,search,msie,6130038.0,10383489.0,,,,
6389,2015-04-18,yandex,msie,3922221.0,7097336.0,,,,
6390,2015-04-19,search,msie,6802140.0,10433837.0,,,,
6391,2015-04-19,yandex,msie,4423068.0,7058898.0,,,,
6392,2015-04-20,search,msie,10092585.0,9984564.0,,,,
6393,2015-04-20,yandex,msie,6723763.0,6703937.0,,,,
6394,2015-04-21,search,msie,9732226.0,9710322.0,,,,
6395,2015-04-21,yandex,msie,6466883.0,6512971.0,,,,
6396,2015-04-22,search,msie,9712749.0,9141571.0,,,,
6397,2015-04-22,yandex,msie,6437101.0,6091953.0,,,,
6398,2015-04-23,search,msie,9603420.0,5696912.0,,,,
6399,2015-04-23,yandex,msie,6396586.0,3684893.0,,,,
6400,2015-04-24,search,msie,8985212.0,5894122.0,,,,
6401,2015-04-24,yandex,msie,5975650.0,3868209.0,,,,
6402,2015-04-25,search,msie,5729621.0,9861807.0,,,,
6403,2015-04-25,yandex,msie,3695389.0,6682586.0,,,,
6404,2015-04-26,search,msie,6030811.0,9984655.0,,,,
6405,2015-04-26,yandex,msie,3941301.0,6650703.0,,,,
6406,2015-04-27,search,msie,9627605.0,9679100.0,,,,
6407,2015-04-27,yandex,msie,6418922.0,6415348.0,,,,
6408,2015-04-28,search,msie,9190535.0,9960022.0,,,,
6409,2015-04-28,yandex,msie,6070353.0,6595361.0,,,,
6410,2015-04-29,search,msie,8909421.0,9306830.0,,,,
6411,2015-04-29,yandex,msie,5833070.0,6119336.0,,,,
6412,2015-04-30,search,msie,7902256.0,6130038.0,,,,
6413,2015-04-30,yandex,msie,5148157.0,3922221.0,,,,
6414,2015-05-01,search,msie,4884756.0,6802140.0,,,,
6415,2015-05-01,yandex,msie,3074018.0,4423068.0,,,,
6416,2015-05-02,search,msie,4934024.0,10092585.0,,,,
6417,2015-05-02,yandex,msie,3092244.0,6723763.0,,,,
6418,2015-05-03,search,msie,5355625.0,9732226.0,,,,
6419,2015-05-03,yandex,msie,3353973.0,6466883.0,,,,
6420,2015-05-04,search,msie,6252334.0,9712749.0,,,,
6421,2015-05-04,yandex,msie,3983209.0,6437101.0,,,,
6422,2015-05-05,search,msie,9160165.0,9603420.0,,,,
6423,2015-05-05,yandex,msie,6069964.0,6396586.0,,,,
6424,2015-05-06,search,msie,9002094.0,8985212.0,,,,
6425,2015-05-06,yandex,msie,5949010.0,5975650.0,,,,
6426,2015-05-07,search,msie,8801079.0,5729621.0,,,,
6427,2015-05-07,yandex,msie,5823983.0,3695389.0,,,,
6428,2015-05-08,search,msie,7680355.0,6030811.0,,,,
6429,2015-05-08,yandex,msie,4985595.0,3941301.0,,,,
6430,2015-05-09,search,msie,4579814.0,9627605.0,,,,
6431,2015-05-09,yandex,msie,2824647.0,6418922.0,,,,
6432,2015-05-10,search,msie,5024523.0,9190535.0,,,,
6433,2015-05-10,yandex,msie,3159213.0,6070353.0,,,,
6434,2015-05-11,search,msie,5925578.0,8909421.0,,,,
6435,2015-05-11,yandex,msie,3748083.0,5833070.0,,,,
6436,2015-05-12,search,msie,9502203.0,7902256.0,,,,
6437,2015-05-12,yandex,msie,6303864.0,5148157.0,,,,
6438,2015-05-13,search,msie,9140098.0,4884756.0,,,,
6439,2015-05-13,yandex,msie,6038580.0,3074018.0,,,,
6440,2015-05-14,search,msie,8969033.0,4934024.0,,,,
6441,2015-05-14,yandex,msie,5938964.0,3092244.0,,,,
6442,2015-05-15,search,msie,8327841.0,5355625.0,,,,
6443,2015-05-15,yandex,msie,5498739.0,3353973.0,,,,
6444,2015-05-16,search,msie,5352596.0,6252334.0,,,,
6445,2015-05-16,yandex,msie,3413853.0,3983209.0,,,,
6446,2015-05-17,search,msie,6059517.0,9160165.0,,,,
6447,2015-05-17,yandex,msie,3920565.0,6069964.0,,,,
6448,2015-05-18,search,msie,9546872.0,9002094.0,,,,
6449,2015-05-18,yandex,msie,6362609.0,5949010.0,,,,
6450,2015-05-19,search,msie,9216210.0,8801079.0,,,,
6451,2015-05-19,yandex,msie,6126927.0,5823983.0,,,,
6452,2015-05-20,search,msie,8850197.0,7680355.0,,,,
6453,2015-05-20,yandex,msie,5836892.0,4985595.0,,,,
6454,2015-05-21,search,msie,8616220.0,4579814.0,,,,
6455,2015-05-21,yandex,msie,5657544.0,2824647.0,,,,
6456,2015-05-22,search,msie,7794867.0,5024523.0,,,,
6457,2015-05-22,yandex,msie,5072034.0,3159213.0,,,,
6458,2015-05-23,search,msie,4762368.0,5925578.0,,,,
6459,2015-05-23,yandex,msie,2980351.0,3748083.0,,,,
6460,2015-05-24,search,msie,5315155.0,9502203.0,,,,
6461,2015-05-24,yandex,msie,3400165.0,6303864.0,,,,
6462,2015-05-25,search,msie,8921215.0,9140098.0,,,,
6463,2015-05-25,yandex,msie,5920514.0,6038580.0,,,,
6464,2015-05-26,search,msie,8623459.0,8969033.0,,,,
6465,2015-05-26,yandex,msie,5691303.0,5938964.0,,,,
6466,2015-05-27,search,msie,8483567.0,8327841.0,,,,
6467,2015-05-27,yandex,msie,5572802.0,5498739.0,,,,
6468,2015-05-28,search,msie,8355147.0,5352596.0,,,,
6469,2015-05-28,yandex,msie,5481722.0,3413853.0,,,,
6470,2015-05-29,search,msie,7554771.0,6059517.0,,,,
6471,2015-05-29,yandex,msie,4908724.0,3920565.0,,,,
6472,2015-05-30,search,msie,4607197.0,9546872.0,,,,
6473,2015-05-30,yandex,msie,2889848.0,6362609.0,,,,
6474,2015-05-31,search,msie,5043402.0,9216210.0,,,,
6475,2015-05-31,yandex,msie,3214839.0,6126927.0,,,,
6476,2015-06-01,search,msie,8347620.0,8850197.0,,,,
6477,2015-06-01,yandex,msie,5588037.0,5836892.0,,,,
6478,2015-06-02,search,msie,8418852.0,8616220.0,,,,
6479,2015-06-02,yandex,msie,5567672.0,5657544.0,,,,
6480,2015-06-03,search,msie,8228173.0,7794867.0,,,,
6481,2015-06-03,yandex,msie,5415037.0,5072034.0,,,,
6482,2015-06-04,search,msie,7917346.0,4762368.0,,,,
6483,2015-06-04,yandex,msie,5134651.0,2980351.0,,,,
6484,2015-06-05,search,msie,7555293.0,5315155.0,,,,
6485,2015-06-05,yandex,msie,4947150.0,3400165.0,,,,
6486,2015-06-06,search,msie,4489699.0,8921215.0,,,,
6487,2015-06-06,yandex,msie,2830064.0,5920514.0,,,,
6488,2015-06-07,search,msie,4871638.0,8623459.0,,,,
6489,2015-06-07,yandex,msie,3084863.0,5691303.0,,,,
6490,2015-06-08,search,msie,8669646.0,8483567.0,,,,
6491,2015-06-08,yandex,msie,5721033.0,5572802.0,,,,
6492,2015-06-09,search,msie,8504283.0,8355147.0,,,,
6493,2015-06-09,yandex,msie,5603575.0,5481722.0,,,,
6494,2015-06-10,search,msie,8179354.0,7554771.0,,,,
6495,2015-06-10,yandex,msie,5390027.0,4908724.0,,,,
6496,2015-06-11,search,msie,7312143.0,4607197.0,,,,
6497,2015-06-11,yandex,msie,4715414.0,2889848.0,,,,
6498,2015-06-12,search,msie,4643534.0,5043402.0,,,,
6499,2015-06-12,yandex,msie,2756649.0,3214839.0,,,,
6500,2015-06-13,search,msie,4219814.0,8347620.0,,,,
6501,2015-06-13,yandex,msie,2610873.0,5588037.0,,,,
6502,2015-06-14,search,msie,4715580.0,8418852.0,,,,
6503,2015-06-14,yandex,msie,2965500.0,5567672.0,,,,
6504,2015-06-15,search,msie,8436201.0,8228173.0,,,,
6505,2015-06-15,yandex,msie,5548005.0,5415037.0,,,,
6506,2015-06-16,search,msie,8361221.0,7917346.0,,,,
6507,2015-06-16,yandex,msie,5459304.0,5134651.0,,,,
6508,2015-06-17,search,msie,8206686.0,7555293.0,,,,
6509,2015-06-17,yandex,msie,5387139.0,4947150.0,,,,
6510,2015-06-18,search,msie,7980859.0,4489699.0,,,,
6511,2015-06-18,yandex,msie,5197851.0,2830064.0,,,,
6512,2015-06-19,search,msie,7303609.0,4871638.0,,,,
6513,2015-06-19,yandex,msie,4739396.0,3084863.0,,,,
6514,2015-06-20,search,msie,4293240.0,8669646.0,,,,
6515,2015-06-20,yandex,msie,2661901.0,5721033.0,,,,
6516,2015-06-21,search,msie,4658857.0,8504283.0,,,,
6517,2015-06-21,yandex,msie,2933174.0,5603575.0,,,,
6518,2015-06-22,search,msie,8083028.0,8179354.0,,,,
6519,2015-06-22,yandex,msie,5280304.0,5390027.0,,,,
6520,2015-06-23,search,msie,7900390.0,7312143.0,,,,
6521,2015-06-23,yandex,msie,5160667.0,4715414.0,,,,
6522,2015-06-24,search,msie,7708861.0,4643534.0,,,,
6523,2015-06-24,yandex,msie,5025989.0,2756649.0,,,,
6524,2015-06-25,search,msie,7726805.0,4219814.0,,,,
6525,2015-06-25,yandex,msie,5036096.0,2610873.0,,,,
6526,2015-06-26,search,msie,7120692.0,4715580.0,,,,
6527,2015-06-26,yandex,msie,4602290.0,2965500.0,,,,
6528,2015-06-27,search,msie,4305127.0,8436201.0,,,,
6529,2015-06-27,yandex,msie,2680411.0,5548005.0,,,,
6530,2015-06-28,search,msie,4571483.0,8361221.0,,,,
6531,2015-06-28,yandex,msie,2888076.0,5459304.0,,,,
6532,2015-06-29,search,msie,7844519.0,8206686.0,,,,
6533,2015-06-29,yandex,msie,5174139.0,5387139.0,,,,
6534,2015-06-30,search,msie,7602573.0,7980859.0,,,,
6535,2015-06-30,yandex,msie,4891463.0,5197851.0,,,,
6536,2015-07-01,search,msie,7584730.0,7303609.0,,,,
6537,2015-07-01,yandex,msie,4984788.0,4739396.0,,,,
6538,2015-07-02,search,msie,7478386.0,4293240.0,,,,
6539,2015-07-02,yandex,msie,4933198.0,2661901.0,,,,
6540,2015-07-03,search,msie,6974926.0,4658857.0,,,,
6541,2015-07-03,yandex,msie,4547540.0,2933174.0,,,,
6542,2015-07-04,search,msie,4191436.0,8083028.0,,,,
6543,2015-07-04,yandex,msie,2614260.0,5280304.0,,,,
6544,2015-07-05,search,msie,4489546.0,7900390.0,,,,
6545,2015-07-05,yandex,msie,2846272.0,5160667.0,,,,
6546,2015-07-06,search,msie,7933215.0,7708861.0,,,,
6547,2015-07-06,yandex,msie,5238944.0,5025989.0,,,,
6548,2015-07-07,search,msie,7982200.0,7726805.0,,,,
6549,2015-07-07,yandex,msie,5275532.0,5036096.0,,,,
6550,2015-07-08,search,msie,7738289.0,7120692.0,,,,
6551,2015-07-08,yandex,msie,5069809.0,4602290.0,,,,
6552,2015-07-09,search,msie,7529865.0,4305127.0,,,,
6553,2015-07-09,yandex,msie,4904726.0,2680411.0,,,,
6554,2015-07-10,search,msie,6954498.0,4571483.0,,,,
6555,2015-07-10,yandex,msie,4519922.0,2888076.0,,,,
6556,2015-07-11,search,msie,4258182.0,7844519.0,,,,
6557,2015-07-11,yandex,msie,2675081.0,5174139.0,,,,
6558,2015-07-12,search,msie,4698391.0,7602573.0,,,,
6559,2015-07-12,yandex,msie,2995888.0,4891463.0,,,,
6560,2015-07-13,search,msie,8014467.0,7584730.0,,,,
6561,2015-07-13,yandex,msie,5259638.0,4984788.0,,,,
6562,2015-07-14,search,msie,7708433.0,7478386.0,,,,
6563,2015-07-14,yandex,msie,5044763.0,4933198.0,,,,
6564,2015-07-15,search,msie,7607575.0,6974926.0,,,,
6565,2015-07-15,yandex,msie,4978186.0,4547540.0,,,,
6566,2015-07-16,search,msie,7373301.0,4191436.0,,,,
6567,2015-07-16,yandex,msie,4799696.0,2614260.0,,,,
6568,2015-07-17,search,msie,6741078.0,4489546.0,,,,
6569,2015-07-17,yandex,msie,4372466.0,2846272.0,,,,
6570,2015-07-18,search,msie,4127973.0,7933215.0,,,,
6571,2015-07-18,yandex,msie,2589375.0,5238944.0,,,,
6572,2015-07-19,search,msie,4412943.0,7982200.0,,,,
6573,2015-07-19,yandex,msie,2789629.0,5275532.0,,,,
6574,2015-07-20,search,msie,7813781.0,7738289.0,,,,
6575,2015-07-20,yandex,msie,5135195.0,5069809.0,,,,
6576,2015-07-21,search,msie,7706236.0,7529865.0,,,,
6577,2015-07-21,yandex,msie,5057777.0,4904726.0,,,,
6578,2015-07-22,search,msie,7483247.0,6954498.0,,,,
6579,2015-07-22,yandex,msie,4894855.0,4519922.0,,,,
6580,2015-07-23,search,msie,7341275.0,4258182.0,,,,
6581,2015-07-23,yandex,msie,4786627.0,2675081.0,,,,
6582,2015-07-24,search,msie,6760236.0,4698391.0,,,,
6583,2015-07-24,yandex,msie,4369250.0,2995888.0,,,,
6584,2015-07-25,search,msie,4039607.0,8014467.0,,,,
6585,2015-07-25,yandex,msie,2502009.0,5259638.0,,,,
6586,2015-07-26,search,msie,4309132.0,7708433.0,,,,
6587,2015-07-26,yandex,msie,2703257.0,5044763.0,,,,
6588,2015-07-27,search,msie,7781206.0,7607575.0,,,,
6589,2015-07-27,yandex,msie,5084284.0,4978186.0,,,,
6590,2015-07-28,search,msie,7849525.0,7373301.0,,,,
6591,2015-07-28,yandex,msie,5190647.0,4799696.0,,,,
6592,2015-07-29,search,msie,7699462.0,6741078.0,,,,
6593,2015-07-29,yandex,msie,5058002.0,4372466.0,,,,
6594,2015-07-30,search,msie,7525617.0,4127973.0,,,,
6595,2015-07-30,yandex,msie,4930558.0,2589375.0,,,,
6596,2015-07-31,search,msie,6851632.0,4412943.0,,,,
6597,2015-07-31,yandex,msie,4488750.0,2789629.0,,,,
6598,2015-08-01,search,msie,4142916.0,7813781.0,,,,
6599,2015-08-01,yandex,msie,2609667.0,5135195.0,,,,
6600,2015-08-02,search,msie,4392281.0,7706236.0,,,,
6601,2015-08-02,yandex,msie,2781663.0,5057777.0,,,,
6602,2015-08-03,search,msie,7604128.0,7483247.0,,,,
6603,2015-08-03,yandex,msie,5030469.0,4894855.0,,,,
6604,2015-08-04,search,msie,7491732.0,7341275.0,,,,
6605,2015-08-04,yandex,msie,4923733.0,4786627.0,,,,
6606,2015-08-05,search,msie,7327099.0,6760236.0,,,,
6607,2015-08-05,yandex,msie,4791140.0,4369250.0,,,,
6608,2015-08-06,search,msie,7225188.0,4039607.0,,,,
6609,2015-08-06,yandex,msie,4731165.0,2502009.0,,,,
6610,2015-08-07,search,msie,6635779.0,4309132.0,,,,
6611,2015-08-07,yandex,msie,4337066.0,2703257.0,,,,
6612,2015-08-08,search,msie,3898984.0,7781206.0,,,,
6613,2015-08-08,yandex,msie,2426519.0,5084284.0,,,,
6614,2015-08-09,search,msie,4154183.0,7849525.0,,,,
6615,2015-08-09,yandex,msie,2615642.0,5190647.0,,,,
6616,2015-08-10,search,msie,7492522.0,7699462.0,,,,
6617,2015-08-10,yandex,msie,4951901.0,5058002.0,,,,
6618,2015-08-11,search,msie,7397230.0,7525617.0,,,,
6619,2015-08-11,yandex,msie,4889112.0,4930558.0,,,,
6620,2015-08-12,search,msie,7279065.0,6851632.0,,,,
6621,2015-08-12,yandex,msie,4803884.0,4488750.0,,,,
6622,2015-08-13,search,msie,7177132.0,4142916.0,,,,
6623,2015-08-13,yandex,msie,4731404.0,2609667.0,,,,
6624,2015-08-14,search,msie,6736834.0,4392281.0,,,,
6625,2015-08-14,yandex,msie,4408214.0,2781663.0,,,,
6626,2015-08-15,search,msie,4026942.0,7604128.0,,,,
6627,2015-08-15,yandex,msie,2522304.0,5030469.0,,,,
6628,2015-08-16,search,msie,4331892.0,7491732.0,,,,
6629,2015-08-16,yandex,msie,2749231.0,4923733.0,,,,
6630,2015-08-17,search,msie,7623326.0,7327099.0,,,,
6631,2015-08-17,yandex,msie,5059461.0,4791140.0,,,,
6632,2015-08-18,search,msie,7501014.0,7225188.0,,,,
6633,2015-08-18,yandex,msie,4981574.0,4731165.0,,,,
6634,2015-08-19,search,msie,7442226.0,6635779.0,,,,
6635,2015-08-19,yandex,msie,4922973.0,4337066.0,,,,
6636,2015-08-20,search,msie,7252328.0,3898984.0,,,,
6637,2015-08-20,yandex,msie,4784497.0,2426519.0,,,,
6638,2015-08-21,search,msie,6676285.0,4154183.0,,,,
6639,2015-08-21,yandex,msie,4371260.0,2615642.0,,,,
6640,2015-08-22,search,msie,3977073.0,7492522.0,,,,
6641,2015-08-22,yandex,msie,2480094.0,4951901.0,,,,
6642,2015-08-23,search,msie,4274167.0,7397230.0,,,,
6643,2015-08-23,yandex,msie,2684469.0,4889112.0,,,,
6644,2015-08-24,search,msie,7560651.0,7279065.0,,,,
6645,2015-08-24,yandex,msie,5035995.0,4803884.0,,,,
6646,2015-08-25,search,msie,7380851.0,7177132.0,,,,
6647,2015-08-25,yandex,msie,4816020.0,4731404.0,,,,
6648,2015-08-26,search,msie,7348795.0,6736834.0,,,,
6649,2015-08-26,yandex,msie,4802523.0,4408214.0,,,,
6650,2015-08-27,search,msie,7264716.0,4026942.0,,,,
6651,2015-08-27,yandex,msie,4735507.0,2522304.0,,,,
6652,2015-08-28,search,msie,6891317.0,4331892.0,,,,
6653,2015-08-28,yandex,msie,4514951.0,2749231.0,,,,
6654,2015-08-29,search,msie,4214472.0,7623326.0,,,,
6655,2015-08-29,yandex,msie,2656768.0,5059461.0,,,,
6656,2015-08-30,search,msie,4545955.0,7501014.0,,,,
6657,2015-08-30,yandex,msie,2896245.0,4981574.0,,,,
6658,2015-08-31,search,msie,7409305.0,7442226.0,,,,
6659,2015-08-31,yandex,msie,4945282.0,4922973.0,,,,
6660,2015-09-01,search,msie,7163914.0,7252328.0,,,,
6661,2015-09-01,yandex,msie,4717331.0,4784497.0,,,,
6662,2015-09-02,search,msie,7514159.0,6676285.0,,,,
6663,2015-09-02,yandex,msie,4967354.0,4371260.0,,,,
6664,2015-09-03,search,msie,7508162.0,3977073.0,,,,
6665,2015-09-03,yandex,msie,4954076.0,2480094.0,,,,
6666,2015-09-04,search,msie,7065619.0,4274167.0,,,,
6667,2015-09-04,yandex,msie,4618103.0,2684469.0,,,,
6668,2015-09-05,search,msie,4401874.0,7560651.0,,,,
6669,2015-09-05,yandex,msie,2780978.0,5035995.0,,,,
6670,2015-09-06,search,msie,4779108.0,7380851.0,,,,
6671,2015-09-06,yandex,msie,3053827.0,4816020.0,,,,
6672,2015-09-07,search,msie,7972955.0,7348795.0,,,,
6673,2015-09-07,yandex,msie,5283259.0,4802523.0,,,,
6674,2015-09-08,search,msie,7853287.0,7264716.0,,,,
6675,2015-09-08,yandex,msie,5186319.0,4735507.0,,,,
6676,2015-09-09,search,msie,7705760.0,6891317.0,,,,
6677,2015-09-09,yandex,msie,5096906.0,4514951.0,,,,
